userID,animeID,rating
891977,1945,8
891977,3807,7
891977,2807,8
891977,34,8
891977,2280,8
891977,6800,6
891977,6500,8
891977,5926,7
891977,6296,7
891977,4195,8
891977,993,9
891977,5986,8
891977,5927,8
891977,6504,6
891977,6297,6
891977,2423,8
891977,6090,7
891977,6298,7
891977,5223,7
891977,5925,8
891977,5444,8
891977,2395,7
891977,3073,10
891977,6217,9
891977,1790,8
891977,2369,8
891977,6758,8
891977,4284,9
891977,6829,7
891977,3072,7
891977,6848,7
891977,5248,8
891977,6512,7
891977,6315,7
891977,6591,8
891977,6221,7
891977,6047,8
891977,5570,7
891977,7150,7
891977,5982,6
891977,6501,6
891977,3762,7
891977,6259,8
891977,3069,8
891977,6981,9
891977,5114,10
891977,5981,7
891977,3070,9
891977,6692,7
891977,5879,8
891977,6968,6
891977,1123,7
891977,6587,7
891977,3471,7
891977,5159,8
891977,4279,9
891977,7154,8
891977,6992,7
891977,6924,7
891977,6778,8
891977,7151,7
891977,7097,7
891977,7152,7
891977,6801,7
891977,6317,7
891977,7384,7
891977,6505,8
891977,6952,8
891977,6507,6
891977,6506,7
891977,6331,8
891977,5983,6
891977,6218,8
891977,6132,8
891977,6714,6
891977,6585,6
891977,3620,9
891977,5956,10
891977,5252,9
891977,6804,7
891977,5569,8
891977,5253,8
891977,5256,8
891977,5261,8
891977,5413,8
891977,3446,9
891977,152,7
891977,3444,10
891977,6830,7
891977,154,7
891977,8161,6
891977,6994,7
891977,6222,7
891977,8251,6
891977,7030,7
891977,6224,7
891977,6796,7
891977,6318,7
891977,6508,8
891977,6627,7
891977,6795,6
891977,5257,8
891977,6986,7
891977,6988,7
891977,5260,9
891977,6995,8
891977,6496,8
891977,6833,8
891977,6406,7
891977,8986,8
891977,1297,8
891977,7158,7
891977,5874,7
891977,5991,8
891977,7057,7
891977,7016,7
891977,6913,7
891977,7056,7
891977,6640,6
891977,6227,8
891977,6225,7
891977,5957,7
891977,7157,7
891977,2397,7
891977,6037,8
891977,6441,7
891977,5264,9
891977,3846,9
891977,8250,7
891977,7416,8
891977,5958,8
891977,5959,7
891977,7210,7
891977,2426,8
891977,6323,8
891977,6044,7
891977,7126,7
891977,3287,8
891977,3291,8
891977,4466,7
891977,5290,7
891977,5900,8
891977,3286,7
891977,9,7
891977,1140,7
891977,1812,8
891977,88,9
891977,973,7
891977,86,8
891977,1024,9
891977,39,7
891977,3273,8
891977,3271,7
891977,1177,7
891977,2970,8
891977,609,8
891977,1152,7
891977,163,9
891977,813,7
891977,100,8
891977,4,7
891977,2641,8
891977,499,7
891977,1763,5
891977,3272,8
891977,144,10
891977,5372,5
891977,368,7
891977,1582,6
891977,709,9
891977,147,10
891977,1184,8
891977,5402,6
891977,16,6
891977,2603,7
891977,2,9
891977,1120,9
891977,3523,7
891977,1174,8
891977,1568,7
891977,2707,7
891977,2899,9
891977,1146,8
891977,1121,8
891977,275,7
891977,3298,8
891977,545,9
891977,113,8
891977,99,9
891977,1810,6
891977,2643,7
891977,1129,8
891977,5789,6
891977,3764,6
891977,3467,8
891977,3007,9
891977,2906,9
891977,2903,9
891977,3284,7
891977,2359,8
891977,3496,6
891977,25,8
891977,102,10
891977,1008,8
891977,5108,7
891977,54,8
891977,3283,9
891977,1,8
891977,726,10
891977,4620,7
891977,66,7
891977,610,8
891977,5914,7
891977,2984,7
891977,5902,6
891977,3441,7
891977,523,8
891977,5007,8
891977,2998,7
891977,4894,8
891977,3278,10
891977,901,7
891977,2743,8
891977,555,8
891977,1164,8
891977,5578,8
891977,3282,7
891977,1825,8
891977,815,7
891977,3798,8
891977,3065,8
891977,984,8
891977,3908,7
891977,225,8
891977,929,8
891977,2376,10
891977,4751,9
891977,971,8
891977,1134,6
891977,3000,7
891977,1139,9
891977,6230,7
891977,1135,7
891977,3514,6
891977,949,7
891977,1079,10
891977,1165,10
891977,8,8
891977,2905,8
891977,3765,8
891977,4928,8
891977,3293,8
891977,5285,8
891977,824,8
891977,79,8
891977,1138,8
891977,3,7
891977,5214,7
891977,6685,7
891977,2647,7
891977,1089,8
891977,2509,8
891977,36,10
891977,223,9
891977,1088,7
891977,121,10
891977,3495,6
891977,4165,7
891977,1460,7
891977,92,10
891977,4455,8
891977,1769,7
891977,1125,10
891977,983,7
891977,6197,5
891977,3503,6
891977,3005,7
891977,1156,9
891977,1136,10
891977,1981,8
891977,1128,8
891977,2880,7
891977,4609,7
891977,4610,8
891977,30,6
891977,6246,7
891977,57,8
891977,3274,7
891977,2651,9
891977,20,9
891977,2523,7
891977,4170,8
891977,3501,7
891977,3778,7
891977,71,8
891977,110,6
891977,5,9
891977,1144,7
891977,3289,9
891977,400,9
891977,3096,9
891977,4276,7
891977,1106,8
891977,337,9
891977,101,9
891977,1179,10
891977,5288,7
891977,3290,8
891977,787,6
891977,1172,9
891977,2370,9
891977,361,8
891977,85,8
891977,3427,8
891977,4998,8
891977,2528,7
891977,1108,8
891977,699,8
891977,980,8
891977,6668,7
891977,115,9
891977,1002,7
891977,1093,8
891977,141,9
891977,93,8
891977,823,7
891977,1012,7
891977,409,8
891977,388,8
891977,3603,7
891977,939,6
891977,12,8
891977,585,7
891977,1581,7
891977,571,7
891977,6725,5
891977,2383,8
891977,443,6
891977,594,6
891977,1166,7
891977,3093,7
891977,576,8
891977,826,8
891977,1457,7
891977,1100,8
891977,2421,9
891977,588,7
891977,7410,8
891977,5292,7
891977,3522,7
891977,381,7
891977,5478,7
891977,6726,7
891977,1788,9
891977,2505,7
891977,55,8
891977,1168,7
891977,2646,7
891977,4465,7
891977,42,9
891977,1930,8
891977,23,8
891977,985,8
891977,3051,7
891977,1127,8
891977,5398,7
891977,3017,6
891977,2520,7
891977,2725,9
891977,1124,9
891977,4716,9
891977,457,7
891977,489,7
891977,3612,8
891977,481,8
891977,5284,8
891977,6078,7
891977,7277,6
891977,931,8
891977,1096,9
891977,3507,7
891977,3277,8
891977,6547,7
891977,603,7
891977,1126,8
891977,2367,8
891977,2908,8
891977,3472,8
891977,411,9
891977,1016,9
891977,2378,8
891977,988,7
891977,1948,8
891977,518,8
891977,2384,9
891977,5403,6
891977,3270,7
891977,4722,8
891977,3500,7
891977,4132,7
891977,2912,7
891977,5370,7
891977,2741,7
891977,5459,7
891977,97,8
891977,98,7
891977,2877,7
891977,3001,8
891977,1158,7
891977,4698,5
891977,4702,7
891977,2365,8
891977,3030,8
891977,3002,8
891977,1175,7
891977,4555,7
891977,4677,7
891977,2699,8
891977,2108,7
891977,2109,8
891977,4686,6
891977,2859,7
891977,1962,7
891977,4112,6
891977,2294,7
891977,3759,7
891977,2838,10
891977,4464,7
891977,957,8
891977,161,8
891977,5903,7
891977,4995,7
891977,577,7
891977,4129,7
891977,2804,8
891977,6253,7
891977,2498,7
891977,717,8
891977,2412,8
891977,5411,6
891977,923,7
891977,1010,7
891977,2371,7
891977,1814,8
891977,4990,7
891977,2902,9
891977,3039,7
891977,3294,8
891977,5296,7
891977,5946,8
891977,3297,9
891977,3038,9
891977,5293,7
891977,3292,6
891977,2723,7
891977,1959,6
891977,4462,8
891977,5294,7
891977,4889,7
891977,2916,8
891977,5303,7
891977,5301,7
891977,4888,8
891977,1006,7
891977,3300,8
891977,7055,10
891977,5302,8
891977,514,7
891977,35,8
891977,1095,7
891977,3061,9
891977,5160,7
891977,6212,7
891977,5904,6
891977,5305,8
891977,5306,7
891977,6258,8
891977,5297,7
891977,6237,7
891977,1952,8
891977,1107,7
891977,5966,7
891977,449,7
891977,839,8
891977,6000,8
891977,160,8
891977,2104,7
891977,6511,7
891977,120,8
891977,4616,8
891977,3100,7
891977,1188,8
891977,2863,7
891977,477,7
891977,2864,7
891977,3694,6
891977,806,7
891977,119,7
891977,123,7
891977,3170,7
891977,922,9
891977,2608,8
891977,64,8
891977,380,8
891977,731,9
891977,3301,8
891977,802,9
891977,6157,7
891977,5058,8
891977,1782,8
891977,10,8
891977,2879,8
891977,847,7
891977,840,8
891977,1104,7
891977,2715,7
891977,78,10
891977,5813,7
891977,5027,7
891977,2410,7
891977,1770,7
891977,1766,7
891977,1987,7
891977,841,7
891977,5997,7
891977,833,7
891977,1799,7
891977,118,7
891977,1704,8
891977,129,7
891977,2298,7
891977,4136,7
891977,1802,7
891977,4902,7
891977,5367,7
891977,3511,8
891977,1263,8
891977,947,7
891977,2611,7
891977,2860,8
891977,5539,7
891977,5835,8
891977,2992,7
891977,3802,8
891977,4934,7
891977,5890,8
891977,7146,6
891977,3604,7
891977,4971,7
891977,4611,7
891977,5945,7
891977,2389,8
891977,3768,9
891977,2388,8
891977,5308,7
891977,3052,7
891977,5320,8
891977,3304,8
891977,5237,6
891977,5232,7
891977,5315,6
891977,5314,7
891977,1180,9
891977,6289,6
891977,6201,7
891977,5633,8
891977,5309,6
891977,5311,7
891977,1796,7
891977,1806,8
891977,3723,6
891977,3800,7
891977,6092,7
891977,2390,9
891977,5239,6
891977,3053,9
891977,3058,8
891977,5466,8
891977,5246,7
891977,5318,8
891977,5949,7
891977,5221,10
891977,5316,7
891977,2519,6
891977,6852,7
891977,5158,7
891977,6086,8
891977,6085,7
891977,801,7
891977,1750,7
891977,4135,7
891977,5567,6
891977,3307,7
891977,6058,8
891977,5950,8
891977,5220,9
891977,5531,8
891977,3306,9
891977,6816,7
891977,3614,8
891977,5984,7
891977,4619,8
891977,5164,7
891977,5324,6
891977,6270,7
891977,5016,8
891977,5326,8
891977,5322,8
891977,6079,8
891977,5850,7
891977,5323,7
891977,3309,8
891977,5017,7
891977,1517,6
891977,5822,8
891977,3445,9
891977,3066,7
891977,8426,7
891977,5325,8
891977,6089,8
891977,5243,6
891977,5990,8
891977,1945,8
891977,6082,7
891977,2394,7
891977,6293,6
891977,6294,7
891977,6257,8
891977,6179,6
891977,6919,7
891977,7015,7
891977,3807,7
891977,6500,8
891977,5926,7
891977,6296,7
891977,993,9
891977,5986,8
891977,5927,8
891977,6504,6
891977,6297,6
891977,2423,8
891977,6090,7
891977,6298,7
891977,5223,7
891977,5925,8
891977,5444,8
891977,2395,7
891977,2369,8
891977,4284,9
891977,6591,8
891977,6221,7
891977,6047,8
891977,5570,7
891977,7150,7
891977,5982,6
891977,6501,6
891977,3762,7
891977,6259,8
891977,3069,8
891977,6981,9
891977,5114,10
891977,5981,7
891977,3070,9
891977,6692,7
891977,5879,8
891977,6968,6
891977,7154,8
891977,6992,7
891977,6924,7
891977,6778,8
891977,7151,7
891977,7097,7
891977,7152,7
891977,6801,7
891977,6317,7
891977,6505,8
891977,6952,8
891977,6507,6
891977,6506,7
891977,6331,8
891977,5983,6
891977,6218,8
891977,6132,8
891977,6714,6
891977,3446,9
891977,3444,10
891977,6830,7
891977,8161,6
891977,6994,7
891977,6222,7
891977,8251,6
891977,7030,7
891977,6224,7
891977,6796,7
891977,6318,7
891977,6508,8
891977,6627,7
891977,6795,6
891977,5257,8
891977,6986,7
891977,6988,7
891977,6496,8
891977,6833,8
891977,1297,8
891977,7158,7
891977,5874,7
891977,5991,8
891977,7057,7
891977,7016,7
891977,6913,7
891977,7056,7
891977,6640,6
891977,6227,8
891977,6225,7
891977,5957,7
891977,7157,7
891977,6037,8
891977,6441,7
891977,3846,9
891977,5958,8
891977,5959,7
891977,7210,7
891977,2426,8
891977,6323,8
891977,6044,7
891977,7126,7
891977,3287,8
891977,4466,7
891977,5290,7
891977,5900,8
891977,3286,7
891977,1024,9
891977,39,7
891977,4,7
891977,2641,8
891977,499,7
891977,1763,5
891977,5372,5
891977,1582,6
891977,709,9
891977,147,10
891977,1184,8
891977,16,6
891977,2603,7
891977,1120,9
891977,3523,7
891977,1568,7
891977,2707,7
891977,3298,8
891977,1810,6
891977,5789,6
891977,3007,9
891977,2906,9
891977,2903,9
891977,2359,8
891977,3496,6
891977,25,8
891977,1008,8
891977,54,8
891977,3283,9
891977,4620,7
891977,66,7
891977,610,8
891977,2984,7
891977,5902,6
891977,3441,7
891977,523,8
891977,5007,8
891977,2998,7
891977,4894,8
891977,3278,10
891977,2743,8
891977,555,8
891977,5578,8
891977,3282,7
891977,1825,8
891977,815,7
891977,3798,8
891977,3065,8
891977,984,8
891977,4751,9
891977,1134,6
891977,3000,7
891977,1139,9
891977,6230,7
891977,949,7
891977,1165,10
891977,2905,8
891977,3765,8
891977,4928,8
891977,3293,8
891977,824,8
891977,1138,8
891977,3,7
891977,5214,7
891977,6685,7
891977,2647,7
891977,1089,8
891977,223,9
891977,1088,7
891977,3495,6
891977,4165,7
891977,1460,7
891977,4455,8
891977,1769,7
891977,983,7
891977,6197,5
891977,1156,9
891977,1981,8
891977,1128,8
891977,2880,7
891977,4609,7
891977,4610,8
891977,30,6
891977,6246,7
891977,2651,9
891977,71,8
891977,110,6
891977,1144,7
891977,4276,7
891977,337,9
891977,1179,10
891977,5288,7
891977,787,6
891977,1172,9
891977,2370,9
891977,361,8
891977,85,8
891977,3427,8
891977,4998,8
891977,2528,7
891977,699,8
891977,939,6
891977,3522,7
891977,5478,7
891977,1788,9
891977,55,8
891977,3017,6
891977,2520,7
891977,2109,8
891977,3286,7
891977,9,7
891977,3273,8
891977,3272,8
891977,5372,5
891977,2603,7
891977,1568,7
891977,1146,8
891977,1129,8
891977,5789,6
891977,3284,7
891977,2359,8
891977,3496,6
891977,25,8
891977,3283,9
891977,4620,7
891977,610,8
891977,5914,7
891977,5902,6
891977,3441,7
891977,523,8
891977,5007,8
891977,2998,7
891977,5578,8
891977,3908,7
891977,3000,7
891977,1139,9
891977,6230,7
891977,1079,10
891977,3765,8
891977,5285,8
891977,3,7
891977,121,10
891977,1460,7
891977,4455,8
891977,1769,7
891977,1125,10
891977,3503,6
891977,1156,9
891977,1136,10
891977,6246,7
891977,3274,7
891977,5,9
891977,3289,9
891977,3096,9
891977,5288,7
891977,1172,9
891977,361,8
891977,939,6
891977,5292,7
891977,5478,7
891977,3002,8
891977,3759,7
891977,2838,10
891977,4464,7
891977,2804,8
891977,5296,7
891977,5294,7
891977,4889,7
891977,5303,7
891977,5302,8
891977,5904,6
891977,5305,8
891977,5306,7
891977,5297,7
891977,5966,7
891977,3170,7
891977,2879,8
891977,3802,8
891977,3604,7
891977,5320,8
891977,5232,7
891977,5315,6
891977,5309,6
891977,5466,8
891977,5221,10
891977,5316,7
891977,3307,7
891977,5531,8
891977,5324,6
891977,5016,8
891977,5322,8
891977,5323,7
891977,5325,8
891977,6089,8
891977,5990,8
891977,6296,7
891977,5986,8
891977,6298,7
891977,5223,7
891977,5925,8
891977,5444,8
891977,6221,7
891977,5570,7
891977,5982,6
891977,6501,6
891977,3762,7
891977,6259,8
891977,6692,7
891977,7097,7
891977,7152,7
891977,6801,7
891977,6317,7
891977,6507,6
891977,8251,6
891977,6988,7
891977,7158,7
891977,5874,7
891977,5991,8
891977,7016,7
891977,6913,7
891977,5957,7
891977,5958,8
891977,5959,7
891977,7210,7
891977,2426,8
891977,88,9
891977,3273,8
891977,2970,8
891977,147,10
891977,2899,9
891977,1146,8
891977,1121,8
891977,3298,8
891977,113,8
891977,1129,8
891977,3467,8
891977,102,10
891977,1008,8
891977,54,8
891977,1164,8
891977,3065,8
891977,2376,10
891977,971,8
891977,1139,9
891977,121,10
891977,92,10
891977,1125,10
891977,1156,9
891977,2651,9
891977,20,9
891977,5,9
891977,3096,9
891977,4276,7
891977,1106,8
891977,101,9
891977,1172,9
891977,2370,9
891977,141,9
891977,2383,8
891977,7410,8
891977,1788,9
891977,1127,8
891977,1124,9
891977,2384,9
891977,2838,10
891977,3061,9
891977,5305,8
891977,6258,8
891977,839,8
891977,3100,7
891977,3768,9
891977,3304,8
891977,5221,10
891977,5016,8
891977,5326,8
891977,3445,9
891977,993,9
891977,4284,9
891977,5257,8
891977,88,9
891977,1024,9
891977,144,10
891977,709,9
891977,2,9
891977,2707,7
891977,2899,9
891977,113,8
891977,99,9
891977,726,10
891977,3278,10
891977,2743,8
891977,1164,8
891977,1825,8
891977,1139,9
891977,1079,10
891977,2905,8
891977,4928,8
891977,2509,8
891977,36,10
891977,223,9
891977,121,10
891977,92,10
891977,1125,10
891977,1136,10
891977,4609,7
891977,20,9
891977,3290,8
891977,2370,9
891977,4998,8
891977,12,8
891977,1581,7
891977,2725,9
891977,3612,8
891977,931,8
891977,1126,8
891977,3472,8
891977,2384,9
891977,2912,7
891977,3759,7
891977,717,8
891977,2902,9
891977,3297,9
891977,160,8
891977,731,9
891977,2390,9
891977,1108,8
891977,980,8
891977,6668,7
891977,115,9
891977,1002,7
891977,1093,8
891977,141,9
891977,93,8
891977,823,7
891977,1012,7
891977,409,8
891977,388,8
891977,3603,7
891977,12,8
891977,1581,7
891977,6725,5
891977,2383,8
891977,443,6
891977,594,6
891977,1166,7
891977,826,8
891977,1457,7
891977,1100,8
891977,588,7
891977,5292,7
891977,381,7
891977,6726,7
891977,1930,8
891977,23,8
891977,3051,7
891977,2725,9
891977,1124,9
891977,4716,9
891977,481,8
891977,6078,7
891977,7277,6
891977,931,8
891977,3507,7
891977,3277,8
891977,6547,7
891977,603,7
891977,1126,8
891977,2367,8
891977,2908,8
891977,3472,8
891977,411,9
891977,1016,9
891977,3285,8
891977,2378,8
891977,988,7
891977,1948,8
891977,518,8
891977,2384,9
891977,4132,7
891977,2912,7
891977,97,8
891977,3001,8
891977,1158,7
891977,4702,7
891977,2365,8
891977,3002,8
891977,2699,8
891977,2108,7
891977,4686,6
891977,2859,7
891977,3759,7
891977,2838,10
891977,4464,7
891977,957,8
891977,4887,7
891977,4995,7
891977,4129,7
891977,2804,8
891977,717,8
891977,2412,8
891977,5411,6
891977,923,7
891977,2902,9
891977,3039,7
891977,3294,8
891977,5296,7
891977,5946,8
891977,3297,9
891977,3038,9
891977,5293,7
891977,3292,6
891977,2723,7
891977,4462,8
891977,5294,7
891977,4889,7
891977,2916,8
891977,5303,7
891977,5301,7
891977,4888,8
891977,3300,8
891977,7055,10
891977,5302,8
891977,5160,7
891977,6212,7
891977,5904,6
891977,5305,8
891977,5306,7
891977,6258,8
891977,5297,7
891977,6000,8
891977,4616,8
891977,3100,7
891977,1188,8
891977,806,7
891977,2608,8
891977,380,8
891977,731,9
891977,3301,8
891977,78,10
891977,5813,7
891977,2410,7
891977,1766,7
891977,841,7
891977,833,7
891977,2298,7
891977,4136,7
891977,1802,7
891977,2611,7
891977,3802,8
891977,4934,7
891977,5890,8
891977,7146,6
891977,5945,7
891977,3768,9
891977,2388,8
891977,5308,7
891977,3304,8
891977,5232,7
891977,6289,6
891977,6201,7
891977,5633,8
891977,5309,6
891977,5311,7
891977,585,7
891977,3093,7
891977,576,8
891977,2421,9
891977,2505,7
891977,1168,7
891977,2646,7
891977,4465,7
891977,42,9
891977,985,8
891977,1127,8
891977,489,7
891977,3612,8
891977,1096,9
891977,4722,8
891977,2741,7
891977,5459,7
891977,98,7
891977,3030,8
891977,1175,7
891977,4677,7
891977,2294,7
891977,5903,7
891977,1010,7
891977,1006,7
891977,514,7
891977,35,8
891977,3061,9
891977,1952,8
891977,1107,7
891977,5966,7
891977,839,8
891977,160,8
891977,2104,7
891977,120,8
891977,3694,6
891977,119,7
891977,922,9
891977,6157,7
891977,1782,8
891977,2879,8
891977,840,8
891977,1104,7
891977,2715,7
891977,5027,7
891977,1770,7
891977,118,7
891977,4902,7
891977,3511,8
891977,1263,8
891977,947,7
891977,2860,8
891977,3604,7
891977,2389,8
891977,3052,7
891977,5320,8
891977,5237,6
891977,5315,6
891977,5314,7
891977,1796,7
891977,1806,8
891977,3800,7
891977,6092,7
891977,2390,9
891977,5239,6
891977,3053,9
891977,3058,8
891977,5466,8
891977,5246,7
891977,5318,8
891977,5949,7
891977,5316,7
891977,6852,7
891977,5158,7
891977,6086,8
891977,6085,7
891977,801,7
891977,5567,6
891977,3307,7
891977,6058,8
891977,5950,8
891977,5220,9
891977,5531,8
891977,3306,9
891977,3614,8
891977,5984,7
891977,5164,7
891977,2392,8
891977,5324,6
891977,6270,7
891977,5016,8
891977,5322,8
891977,6079,8
891977,5850,7
891977,5323,7
891977,3309,8
891977,5017,7
891977,8426,7
891977,5238,9
891977,5414,9
891977,5325,8
891977,6089,8
891977,5243,6
891977,1945,8
891977,6082,7
891977,2394,7
891977,6293,6
891977,6294,7
891977,6257,8
891977,6919,7
891977,7015,7
891977,3807,7
891977,993,9
891977,571,7
891977,5398,7
891977,457,7
891977,5284,8
891977,5403,6
891977,3270,7
891977,3500,7
891977,5370,7
891977,2877,7
891977,4698,5
891977,4555,7
891977,1962,7
891977,4112,6
891977,161,8
891977,577,7
891977,6253,7
891977,2498,7
891977,2371,7
891977,1814,8
891977,1959,6
891977,5235,8
891977,1095,7
891977,6237,7
891977,449,7
891977,6511,7
891977,477,7
891977,2864,7
891977,123,7
891977,3170,7
891977,64,8
891977,802,9
891977,5058,8
891977,10,8
891977,847,7
891977,1987,7
891977,5997,7
891977,1799,7
891977,1704,8
891977,129,7
891977,5367,7
891977,5539,7
891977,5835,8
891977,2992,7
891977,4971,7
891977,1180,9
891977,3723,6
891977,5221,10
891977,2519,6
891977,1750,7
891977,4135,7
891977,6816,7
891977,4619,8
891977,5326,8
891977,1517,6
891977,5822,8
891977,3066,7
891977,5990,8
891977,6179,6
891977,6500,8
891977,5926,7
891977,6296,7
891977,5986,8
891977,5927,8
891977,6504,6
891977,6297,6
891977,2423,8
891977,6090,7
891977,6298,7
891977,5223,7
891977,5925,8
891977,5444,8
891977,2395,7
891977,2369,8
891977,4284,9
891977,6591,8
891977,6221,7
891977,6047,8
891977,5570,7
891977,7150,7
891977,5982,6
891977,6501,6
891977,3762,7
891977,6259,8
891977,3069,8
891977,6981,9
891977,5114,10
891977,5981,7
891977,3070,9
891977,6692,7
891977,5879,8
891977,6968,6
891977,7154,8
891977,6992,7
891977,6924,7
891977,6778,8
891977,7151,7
891977,7097,7
891977,7152,7
891977,6801,7
891977,6317,7
891977,6505,8
891977,6952,8
891977,6507,6
891977,6506,7
891977,6331,8
891977,5983,6
891977,6218,8
891977,6132,8
891977,6714,6
891977,6830,7
891977,8161,6
891977,6994,7
891977,6222,7
891977,8251,6
891977,7030,7
891977,6224,7
891977,6796,7
891977,6318,7
891977,6508,8
891977,6627,7
891977,6795,6
891977,6986,7
891977,6988,7
891977,1297,8
891977,5009,6
891977,2650,4
891977,6204,6
891977,6425,4
891977,2640,5
891977,6727,4
891977,3430,4
891977,5816,6
891977,3617,5
891977,7148,4
891977,6312,4
891977,6290,4
891977,5321,3
891977,6354,5
891977,6087,5
891977,6060,6
891977,6292,6
891977,3057,5
891977,5987,4
891977,6793,4
891977,6495,5
891977,6628,4
891977,7188,5
891977,7091,5
891977,6814,4
891977,6780,4
891977,6407,5
891977,7246,5
891977,8781,5
891977,6336,6
891977,5577,4
891977,4611,7
891977,3445,9
891977,3446,9
891977,3444,10
891977,5257,8
891977,6496,8
891977,6833,8
891977,7158,7
891977,5874,7
891977,5991,8
891977,7057,7
891977,7016,7
891977,6913,7
891977,7056,7
891977,6640,6
891977,6227,8
891977,6225,7
891977,5957,7
891977,7157,7
891977,6037,8
891977,6441,7
891977,3846,9
891977,5958,8
891977,5959,7
891977,7210,7
891977,2426,8
891977,6323,8
891977,6044,7
891977,7126,7
894314,1147,10
894314,1154,10
894314,2902,10
894314,3054,10
894314,4611,10
894314,2390,8
894314,2908,8
894314,3522,8
894314,1008,9
894314,922,7
894314,54,8
894314,1088,7
894314,1796,8
894314,3044,10
894314,1814,8
894314,1581,10
894314,3005,9
894314,3612,10
894314,4902,8
894314,772,7
894314,3031,9
894314,3058,7
894314,98,6
894314,1806,10
894314,5158,9
894314,4392,9
894314,2646,7
894314,927,10
894314,2369,10
894314,2523,9
894314,2391,10
894314,451,9
894314,3723,9
894314,5879,8
894314,1546,8
894314,3066,7
894314,5160,8
894314,1790,9
894314,4170,6
894314,565,8
894314,5159,10
894314,4921,10
894314,5633,8
894314,800,7
894314,5306,10
894314,5926,10
894314,6638,9
894314,4698,8
894314,2377,10
894314,6086,10
894314,5496,8
894314,1012,9
894314,4914,8
894314,6829,10
894314,3021,8
894314,6508,10
894314,4560,10
894314,6521,10
894314,1463,10
894314,1801,9
894314,404,10
895178,2745,8
895178,3034,10
895178,71,10
895178,1187,10
895178,84,6
895178,92,9
895178,20,10
895178,1160,10
895178,2977,10
895178,99,7
895178,2,7
895178,1120,10
895178,39,6
895178,3382,7
895178,144,7
895178,148,7
895178,1106,8
895178,1119,3
895178,2979,3
895178,3468,3
895178,2884,6
895178,1125,8
895178,1193,8
895178,1183,7
895178,1124,8
895178,1143,8
895178,3461,8
895178,3463,7
895178,5007,4
895178,971,6
895178,2509,6
895178,1024,7
895178,2106,7
895178,1139,9
895178,1155,9
895178,1136,6
895178,4456,4
895178,1172,7
895178,96,8
895178,1092,9
895178,2056,9
895178,2098,9
895178,411,6
895178,5,5
895178,1097,2
895178,2968,2
895178,2744,8
895178,1138,8
895178,79,3
895178,699,7
895178,100,7
895178,1167,6
895178,1186,6
895178,2895,6
895178,2743,8
895178,2524,6
895178,4123,10
895178,118,4
895178,3490,7
895178,400,8
895178,2899,7
895178,1033,5
895178,481,7
895178,3062,9
895178,2741,8
895178,1810,5
895178,4866,4
895178,3478,6
895178,115,10
895178,3035,10
895178,5507,5
895178,2723,7
895178,1164,6
895178,4992,9
895178,101,9
895178,1147,7
895178,3470,5
895178,835,10
895178,521,6
895178,3721,8
895178,933,10
895178,1077,10
895178,3609,8
895178,1148,10
895178,1170,10
895178,1171,10
895178,120,6
895178,4611,9
895178,2900,7
895178,1098,9
895178,2295,10
895178,2718,10
895178,4122,9
895178,3289,7
895178,3278,5
895178,25,7
895178,1154,9
895178,4126,10
895178,4459,10
895178,296,8
895178,1235,7
895178,5058,4
895178,1488,3
895178,4675,8
895178,6,3
895178,4455,5
895178,379,6
895178,5230,6
895178,4931,8
895178,6057,5
895178,3521,6
895178,63,3
895178,3039,6
895178,27,10
895178,76,7
895178,6987,7
895178,5015,7
895178,2384,7
895178,2378,6
895178,3050,10
895178,3075,9
895178,2385,6
895178,3764,5
895178,3308,8
895178,714,5
895178,713,5
895178,712,7
895178,3061,8
895178,225,8
895178,3067,9
895178,3768,4
895178,5240,8
895178,2885,5
895178,5972,5
895178,3456,5
895178,5238,7
895178,6500,5
895178,732,5
895178,3053,6
895178,2689,4
895178,993,10
895178,3076,10
895178,3807,7
895178,4279,8
895178,3444,9
895178,6449,7
895178,5645,7
896687,2376,9
896687,20,8
896687,100,10
896687,3060,10
896687,3053,10
896687,1160,8
896687,3610,10
896687,2902,10
896687,1024,9
896687,1184,8
896687,5892,10
896687,3035,9
896687,3034,9
896687,481,9
896687,3050,8
896687,2708,10
896687,2977,9
896687,1154,10
896687,2895,10
896687,93,10
896687,5,7
896687,1167,10
896687,1186,10
896687,15,8
896687,983,8
896687,2106,9
896687,1097,6
896687,3507,9
896687,2778,10
896687,6545,10
896687,3489,10
896687,6181,10
896687,5877,8
896687,1825,9
896687,2896,10
896687,1313,6
896687,1812,10
896687,2607,10
896687,973,10
896687,3788,10
896687,6588,9
896687,555,10
896687,7055,10
896687,3031,10
896687,603,10
896687,1814,10
896687,927,7
896687,6426,10
896687,7193,10
896687,4094,7
896687,4929,7
896687,1145,9
896687,6304,9
896687,4905,8
896687,5841,9
896687,5965,9
896687,4611,10
896687,2391,10
896687,4392,9
896687,5032,6
896687,3052,9
896687,6,8
896687,1149,7
896687,2897,10
896687,2523,5
896687,3503,10
896687,719,4
896687,2334,7
896687,6393,7
896687,4609,9
896687,99,9
896687,2898,9
896687,3059,9
896687,5156,5
896687,957,4
896687,39,4
896687,6867,3
896687,1147,4
896687,3908,2
896687,1788,4
896687,25,1
896687,1579,5
896687,5019,1
896687,4723,3
896687,629,1
896687,545,10
897116,2528,6
897116,9,7
897116,1019,7
