animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
11198,Busted! Darklord.,Xiao Mo Tou Baolu La!,ONA,2022,6.73,13,https://myanimelist.net/anime/50411,False,https://cdn.myanimelist.net/images/anime/1034/119535.jpg,['Comedy'],"['action', 'adventure', 'based on a manga', 'chinese animation', 'comedy', 'cross dressing', 'crossdressing', 'demons', 'fantasy', 'female harem', 'harem', 'magic', 'male protagonist', 'martial arts', 'primarily teen cast', 'short episodes']"
11199,Busted! Darklord 2,Xiao Mo Tou Baolu La! 2,ONA,2022,7,13,https://myanimelist.net/anime/51645,False,https://cdn.myanimelist.net/images/anime/1498/122870.jpg,"['Comedy', 'Fantasy']","['action', 'adventure', 'based on a manga', 'chinese animation', 'comedy', 'crossdressing', 'demons', 'fantasy', 'martial arts', 'short episodes']"
11200,Promised Town,,ONA,2016,4.92,1,https://myanimelist.net/anime/33493,False,https://cdn.myanimelist.net/images/anime/5/80560.jpg,"['Action', 'Sci-Fi']","['3d cg animation', 'action', 'amnesia', 'cg animation', 'cg-anime', 'cgi', 'cyborg', 'cyborgs', 'disaster', 'drama', 'female protagonist', 'full cgi', 'gunfights', 'human enhancement', 'japanese production', 'mecha', 'new', 'nudity', 'post-apocalyptic', 'psychological', 'robots', 'sci fi', 'sci-fi', 'science fiction', 'short episodes', 'short movie', 'shorts', 'speculative fiction', 'urban', 'war']"
11201,10000 Years Later,Yi Wan Nian Yi Hou,MOVIE,2015,5,1,https://myanimelist.net/anime/35432,False,https://cdn.myanimelist.net/images/anime/1043/112394.jpg,['Fantasy'],"['action', 'cg animation', 'cg-anime', 'chinese animation', 'chinese production', 'fantasy', 'future', 'new', 'time']"
11202,Ling Yu,,ONA,2015,6.63,10,https://myanimelist.net/anime/36291,False,https://cdn.myanimelist.net/images/anime/12/87671.jpg,['Fantasy'],"['action', 'based on a web novel', 'chinese animation', 'chinese production', 'cultivation', 'fantasy', 'fantasy world', 'magic', 'magic circles', 'magic weapons', 'male protagonist', 'martial arts', 'novel', 'place', 'short episodes', 'speculative fiction', 'spellcasting', 'spirit realm', 'staff missing', 'wuxia']"
11203,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,,SPECIAL,2017,6.81,1,https://myanimelist.net/anime/36827,False,https://cdn.myanimelist.net/images/anime/11/89382.jpg,"['Comedy', 'Mystery']","['action', 'comedy', 'cute girls doing cute things', 'detective', 'detectives', 'fantasy', 'japanese production', 'kuudere', 'magic', 'moe', 'mystery', 'parody', 'primarily female cast', 'psi-powers', 'sherlock holmes', 'slapstick', 'super power', 'surreal comedy']"
11204,Tantei Opera Milky Holmes: Psycho no Aisatsu,,SPECIAL,2018,6.92,1,https://myanimelist.net/anime/38540,False,https://cdn.myanimelist.net/images/anime/1370/96895.jpg,"['Comedy', 'Mystery']","['card battle', 'comedy', 'crossover', 'cute girls doing cute things', 'detective', 'japanese production', 'kuudere', 'mystery', 'parody', 'primarily female cast', 'super power', 'supernatural drama', 'surreal comedy']"
11205,Fuyu no Okurimono,,ONA,2023,6.88,1,https://myanimelist.net/anime/54767,False,https://cdn.myanimelist.net/images/anime/1109/134904.jpg,['Fantasy'],"['coming of age', 'contemporary fantasy', 'drama', 'fantasy', 'female protagonist', 'friendship', 'japanese production', 'present', 'sentimental drama', 'shorts', 'slice of life', 'supernatural']"
11206,The Klutzy Witch: Fuuka and the Witch of Darkness,Rakudai Majo: Fuuka to Yami no Majo,MOVIE,2023,6.64,1,https://myanimelist.net/anime/51404,False,https://cdn.myanimelist.net/images/anime/1003/133209.jpg,['Fantasy'],"['action', 'adventure', 'apprenticeship', 'based on a novel', 'demon', 'drama', 'family friendly', 'fantasy', 'female protagonist', 'japanese production', 'kids', 'magic', 'novel', 'primarily child cast', 'romance', 'witch', 'witches']"
11207,Bokura no Yoake,,MOVIE,2022,6.27,1,https://myanimelist.net/anime/51307,False,https://cdn.myanimelist.net/images/anime/1411/127593.jpg,"['Drama', 'Sci-Fi']","['adults are useless', 'alien', 'aliens', 'artificial intelligence', 'asia', 'astronomy', 'based on a manga', 'child protagonists', 'childhood promise', 'coming of age', 'do androids dream of electric sheep?', 'drama', 'earth', 'friendship', 'future', 'heart-warming', 'japan', 'japanese production', 'manga', 'mecha', 'place', 'primarily child cast', 'promise', 'robot', 'robot helper', 'robots', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'social media', 'space', 'space travel', 'speculative fiction', 'stand-alone movie', 'teamwork', 'thriller', 'time', 'tokyo is the centre of the universe', 'tropes']"
11208,Princess Principal: Crown Handler - Chapter 3,Princess Principal: Crown Handler Movie 3,MOVIE,2023,7.77,1,https://myanimelist.net/anime/41141,False,https://cdn.myanimelist.net/images/anime/1570/130995.jpg,"['Action', 'Mystery']","['action', 'adventure', 'alternative past', 'cars', 'class struggle', 'conspiracy', 'crime', 'ensemble cast', 'espionage', 'europe', 'female protagonist', 'foreign', 'fugitive', 'guns', 'historical', 'lgbtq+ themes', 'maids', 'mystery', 'ninja', 'ojou-sama', 'original work', 'political', 'politics', 'primarily female cast', 'primarily teen cast', 'royal affairs', 'sci-fi', 'sequel', 'special squads', 'steampunk', 'tanned skin', 'trains', 'united kingdom', 'urban']"
11209,Futon no Naka kara Detakunai,,SPECIAL,2018,6.97,1,https://myanimelist.net/anime/38658,False,https://cdn.myanimelist.net/images/anime/1435/98749.jpg,['Comedy'],"['anthropomorphic', 'birds', 'comedy', 'music', 'slice of life']"
11210,Mushiking: The King of Beetles SUPER BATTLE MOVIE -Altered Beetles of Darkness-,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,MOVIE,2007,5.16,1,https://myanimelist.net/anime/2173,False,https://cdn.myanimelist.net/images/anime/1556/90998.jpg,"['Adventure', 'Fantasy']","['3d cg animation', 'action', 'adventure', 'based on a card game', 'cg-anime', 'cgi', 'comedy', 'drama', 'fantasy', 'giant insects', 'japanese production', 'magic', 'speculative fiction']"
11211,Agate 2,Wu Nao Monu 2nd Season,ONA,2024,6.71,15,https://myanimelist.net/anime/57575,False,https://cdn.myanimelist.net/images/anime/1981/140480.jpg,"['Drama', 'Fantasy']","['based on a manga', 'china', 'chinese animation', 'chinese production', 'comedy', 'demon', 'drama', 'fantasy', 'fantasy world', 'friendship', 'ghost', 'magic', 'plot continuity', 'short episodes', 'slice of life', 'witches']"
11212,Kagari Hibana,,ONA,2021,7.35,1,https://myanimelist.net/anime/58635,False,https://cdn.myanimelist.net/images/anime/1575/142523.jpg,"['Fantasy', 'Romance', 'Supernatural']","['action', 'fantasy', 'independent anime', 'magic', 'monster', 'romance', 'supernatural', 'swordplay', 'wilderness']"
11213,Nezumi Monogatari: George to Gerald no Bouken,,MOVIE,2007,6.42,1,https://myanimelist.net/anime/9789,False,https://cdn.myanimelist.net/images/anime/1947/112809.jpg,['Adventure'],"['action', 'adventure', 'animal protagonists', 'animals', 'anthropomorphic', 'anthropomorphism', 'based on a picture book', 'comedy', 'coming of age', 'contemporary fantasy', 'daily life', 'earth', 'family friendly', 'fantasy', 'japanese production', 'kids', 'kodomo', 'mice and rats', 'mina', 'new', 'non-human protagonists', 'past', 'place', 'slapstick', 'speculative fiction', 'stand-alone movie', 'super deformed', 'talking animal', 'time', 'violence']"
11214,Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,,MOVIE,2023,7.09,1,https://myanimelist.net/anime/53810,False,https://cdn.myanimelist.net/images/anime/1431/136322.jpg,"['Adventure', 'Comedy']","['action', 'adventure', 'based on a manga', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'contemporary fantasy', 'ensemble cast', 'full cgi', 'japanese production', 'present', 'seinen']"
11215,Fireball Humorous,,TV,2017,5.79,3,https://myanimelist.net/anime/36166,False,https://cdn.myanimelist.net/images/anime/11/87385.jpg,"['Comedy', 'Sci-Fi']","['3d cg animation', 'androids', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'dystopian', 'full cgi', 'japanese production', 'new', 'non-human protagonists', 'nonsense-comedy', 'original work', 'robot', 'robots', 'robots & android', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes']"
11216,Gebäude Bäude,,TV,2020,5.96,10,https://myanimelist.net/anime/43350,False,https://cdn.myanimelist.net/images/anime/1631/112290.jpg,"['Comedy', 'Sci-Fi']","['3d cg animation', 'acting', 'action', 'androids', 'artificial intelligence', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'dystopian', 'full cgi', 'future', 'hikikomori', 'japanese production', 'male protagonist', 'non-human protagonists', 'nonsense-comedy', 'ojou-sama', 'original work', 'post-apocalyptic', 'robot', 'robots', 'robots & android', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shapeshifting', 'short episodes', 'time manipulation', 'time skip', 'verbal comedy']"
11217,Doraemon Movie 43: Nobita no Chikyuu Symphony,,MOVIE,2024,7.33,1,https://myanimelist.net/anime/55874,False,https://cdn.myanimelist.net/images/anime/1009/140131.jpg,"['Adventure', 'Comedy', 'Sci-Fi']","['adventure', 'anthropomorphic', 'cats', 'classical music', 'comedy', 'family friendly', 'japanese production', 'kids', 'music', 'non-human protagonists', 'present', 'primarily child cast', 'robots & android', 'sci fi', 'sci-fi', 'shounen']"
11218,Sisters of Wellber Zwei,Wellber no Monogatari: Sisters of Wellber Zwei,TV,2008,6.72,13,https://myanimelist.net/anime/3501,False,https://cdn.myanimelist.net/images/anime/7/5961.jpg,"['Adventure', 'Fantasy', 'Romance']","['action', 'adventure', 'air force', 'alcohol', 'alternative world', 'anti-war', 'aviation', 'betrayal', 'cgi', 'conspiracy', 'crime', 'death', 'disaster', 'drama', 'european stylised', 'fairy', 'fantasy', 'feudal warfare', 'fictional location', 'flashback', 'gore', 'gunfights', 'guns', 'heroic sacrifice', 'historical', 'japanese production', 'journey', 'love polygon', 'love triangle', 'mafia', 'mechanic', 'medieval', 'medieval -- to be split and deleted', 'mercenary', 'military', 'murder', 'navy', 'new', 'original work', 'past', 'place', 'plot twists', 'political', 'politics', 'redemption', 'revenge', 'rivalry', 'romance', 'sci-fi', 'science and magic coexist', 'seinen', 'sentient object', 'sexual abuse', 'sexual abuse -- to be split and deleted', 'ships', 'shoujo ai', 'shounen', 'sibling rivalry', 'social class issues', 'social commentary', 'speculative fiction', 'steampunk', 'strong female lead', 'swordplay', 'tanks', 'thievery', 'time', 'tragedy', 'tropes', 'twin -- to be deleted', 'violence', 'war', 'war-zone realities']"
11219,My Next Life as a Villainess: All Routes Lead to Doom! Movie,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,MOVIE,2023,7.55,1,https://myanimelist.net/anime/49842,False,https://cdn.myanimelist.net/images/anime/1360/138828.jpg,"['Comedy', 'Fantasy', 'Romance']","['animals', 'based on a light novel', 'bisexual', 'circus', 'comedy', 'crossdressing', 'drama', 'fantasy', 'fantasy world', 'female harem', 'female protagonist', 'harem', 'historical', 'incest', 'isekai', 'japanese production', 'josei', 'kaiju', 'lgbtq+ themes', 'magic', 'maids', 'male harem', 'medieval', 'mixed gender harem', 'novel', 'orphan', 'parody', 'person in a strange world', 'reincarnation', 'reverse harem', 'romance', 'royal affairs', 'school', 'school life', 'sequel', 'shoujo', 'slice of life', 'swordplay', 'video games', 'villainess', 'virtual world']"
11220,Lee's Detective Agency: Once Upon a Time in Lungmen,Li Shi Zhentan Shiwusuo: A Day in Lungmen - Once Upon a Time in Lungmen,ONA,2023,5.85,1,https://myanimelist.net/anime/54340,False,https://cdn.myanimelist.net/images/anime/1614/133158.jpg,"['Comedy', 'Mystery']","['agriculture', 'animal protagonists', 'anthropomorphic', 'based on a mobile game', 'beastman', 'chinese animation', 'comedy', 'detective', 'detectives', 'mystery', 'no dialogue', 'non-human protagonists', 'rural', 'silent movie']"
11221,Whimsical Wish,Guai Xiang Shou,ONA,2024,6.97,8,https://myanimelist.net/anime/59179,False,https://cdn.myanimelist.net/images/anime/1077/143812.jpg,"['Comedy', 'Fantasy']","['chinese animation', 'chinese production', 'comedy', 'fantasy', 'non-human protagonists', 'original work', 'person in a strange world']"
11222,Kay's Daily Doodles,Xiaoke de Huatu Xie Hua,ONA,2023,6.82,12,https://myanimelist.net/anime/55072,False,https://cdn.myanimelist.net/images/anime/1866/139697.jpg,['Slice of Life'],"['animal characteristics', 'based on a mobile game', 'cafe', 'chibi style', 'chinese production', 'comedy', 'cute girls doing cute things', 'fantasy', 'kemonomimi', 'meta', 'primarily female cast', 'short episodes', 'slice of life']"
11223,High Card: The Flowers Bloom,,ONA,2024,6.94,1,https://myanimelist.net/anime/58531,True,https://cdn.myanimelist.net/images/anime/1682/146129.jpg,"['Action', 'Fantasy']","['action', 'adult cast', 'age regression', 'card battle', 'drama', 'ensemble cast', 'fantasy', 'gambling', 'japanese production', 'male protagonist', 'organized crime', 'original work', 'orphan', 'orphans', 'primarily adult cast', 'primarily male cast', 'sequel', 'super power', 'supernatural', 'urban fantasy']"
11224,Towards the Rainbow,Niji ni Mukatte,MOVIE,1977,5.82,1,https://myanimelist.net/anime/4218,False,https://cdn.myanimelist.net/images/anime/1346/113125.jpg,"['Award Winning', 'Romance']","['award winning', 'awards', 'historical', 'japanese production', 'oofuji noburou award', 'puppetmation', 'romance', 'short movie', 'shorts', 'stop motion']"
11225,Someone Else's BL Cartoon,Namui BL Manhwa Animation,ONA,2018,5.52,12,https://myanimelist.net/anime/50201,False,https://cdn.myanimelist.net/images/anime/1289/118953.jpg,"['Boys Love', 'Comedy', 'Drama']","['bisexual', 'bl', 'boys love', ""boys' love"", 'bullying', 'comedy', 'drama', 'high school', 'korean animation', 'present', 'romance', 'school', 'school life', 'short episodes', 'shounen ai', 'shounen-ai']"
11226,Memory of Blue,Anklet to Aoi Umi,MOVIE,2018,6.42,1,https://myanimelist.net/anime/41374,False,https://cdn.myanimelist.net/images/anime/1989/106267.jpg,['Fantasy'],"['adventure', 'drama', 'fantasy', 'independent anime', 'ocean', 'ship', 'shorts']"
11227,Shu,,ONA,2019,6.75,1,https://myanimelist.net/anime/41222,False,https://cdn.myanimelist.net/images/anime/1344/108548.jpg,"['Action', 'Fantasy']","['action', 'dragons', 'fantasy', 'no dialogue']"
11228,My My Mai,Sono Kinisasete yo: My My Mai,OVA,1993,5.6,2,https://myanimelist.net/anime/3095,False,https://cdn.myanimelist.net/images/anime/7/25783.jpg,"['Comedy', 'Supernatural', 'Ecchi']","['adult audience only', 'asia', 'based on a manga', 'comedy', 'daily life', 'demons', 'detective', 'earth', 'ecchi', 'episodic', 'fanservice', 'female protagonist', 'gainax bounce', 'ghost', 'horror', 'japan', 'japanese production', 'large breasts', 'manga', 'multiple personality disorder', 'nonsense-comedy', 'nudity', 'pantsu', 'parody', 'place', 'present', 'romance', 'sex', 'sexual abuse', 'sexual abuse -- to be split and deleted', 'sexual content', 'shoujo ai', 'shounen', 'skimpy clothing', 'slapstick', 'slice of life', 'speculative fiction', 'stereotypes', 'super deformed', 'supernatural', 'surreal comedy', 'swimsuit', 'time', 'violence']"
11229,Mother's Supporter,Haha no Supporter,ONA,2016,5.9,1,https://myanimelist.net/anime/36104,False,https://cdn.myanimelist.net/images/anime/5/87248.jpg,['Drama'],"['black and white', 'drama', 'family life', 'japanese production', 'no dialogue', 'present', 'promotional', 'shorts', 'slice of life']"
11230,Hurdle,,MOVIE,2005,5.18,1,https://myanimelist.net/anime/16776,False,https://cdn.myanimelist.net/images/anime/9/45116.jpg,[],"['based on a novel', 'bullying', 'drama', 'japanese production']"
11231,Speed Racer X,Mach GoGoGo (1997),TV,1997,6.31,34,https://myanimelist.net/anime/3571,False,https://cdn.myanimelist.net/images/anime/4/6010.jpg,['Adventure'],"['3d cg closing', 'action', 'adventure', 'auto racing', 'based on a manga', 'cars', 'ganbatte', 'japanese production', 'motorsport', 'racing', 'sci-fi', 'science fiction', 'science-fiction', 'sports', 'time manipulation', 'tournament']"
11232,Saint Seiya: Knights of the Zodiac - Battle for Sanctuary,Saint Seiya: Knights of the Zodiac - Battle Sanctuary,ONA,2022,6.23,12,https://myanimelist.net/anime/52273,True,https://cdn.myanimelist.net/images/anime/1473/129466.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['3d cg animation', 'action', 'adventure', 'based on a manga', 'cg animation', 'cg-anime', 'cgi', 'deity', 'epic fantasy', 'fantasy', 'fighting-shounen', 'full cgi', 'henshin', 'historical', 'japanese production', 'magic', 'male protagonist', 'manga', 'martial arts', 'mythology', 'power suits', 'primarily male cast', 'sci-fi', 'science-fiction', 'seinen', 'sequel', 'shounen', 'super power']"
11233,Googuri Googuri,,MOVIE,2010,5.89,1,https://myanimelist.net/anime/40474,False,https://cdn.myanimelist.net/images/anime/1582/103353.jpg,['Fantasy'],"['abstract', 'family friendly', 'fantasy', 'independent anime', 'music', 'shorts', 'slice of life']"
11234,Dojoji Temple,Doujouji,MOVIE,1976,5.92,1,https://myanimelist.net/anime/6680,False,https://cdn.myanimelist.net/images/anime/1914/135913.jpg,"['Award Winning', 'Supernatural']","['adventure', 'award winning', 'awards', 'demons', 'dragons', 'drama', 'fantasy', 'historical', 'japanese production', 'meiji era', 'mythology', 'no dialogue', 'oofuji noburou award', 'past', 'puppetmation', 'puppetry', 'religion', 'short movie', 'shorts', 'stop motion', 'stop motion animation', 'supernatural', 'time', 'tragedy', 'youkai']"
11235,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,,SPECIAL,2016,6.34,6,https://myanimelist.net/anime/39709,False,https://cdn.myanimelist.net/images/anime/1907/100565.jpg,['Comedy'],"['chibi', 'coastal', 'comedy', 'educational', 'ocean']"
11236,Kawa no Hikari,,SPECIAL,2009,6.79,1,https://myanimelist.net/anime/6554,False,https://cdn.myanimelist.net/images/anime/9/47005.jpg,"['Adventure', 'Slice of Life']","['adventure', 'angst', 'animal protagonists', 'animals', 'anthropomorphic', 'anthropomorphism', 'asia', 'based on a novel', 'comedy', 'daily life', 'domestic cat', 'drama', 'earth', 'environmental', 'family friendly', 'family life', 'iyashikei', 'japan', 'japanese production', 'kids', 'mice and rats', 'mina', 'non-human protagonists', 'novel', 'place', 'present', 'slice of life', 'social commentary', 'talking animal', 'time', 'urban']"
11237,Kashi no Ki Mokku,,TV,1972,5.22,52,https://myanimelist.net/anime/2574,False,https://cdn.myanimelist.net/images/anime/1596/135781.jpg,"['Adventure', 'Fantasy']","['adventure', 'based on a fairy tale', 'comedy', 'drama', 'fairy tale', 'family friendly', 'fantasy', 'folklore', 'historical', 'japanese production', 'mythology', 'remake', 'slice of life', 'speculative fiction']"
11238,The Legend of Snow White,Shirayuki Hime no Densetsu,TV,1994,6.48,52,https://myanimelist.net/anime/3809,False,https://cdn.myanimelist.net/images/anime/3/59509.jpg,"['Adventure', 'Fantasy', 'Romance']","['adventure', 'animals', 'based on a fairy tale', 'classic literature', 'comedy', 'drama', 'fairy tale', 'fairy tales', 'fantasy', 'female protagonist', 'folklore', 'foreign', 'heterosexual', 'japanese production', 'magic', 'medieval', 'mythology', 'romance', 'snow white', 'speculative fiction', 'tales']"
11239,Growing Up With Hello Kitty,Hello Kitty to Issho,OVA,1994,6.24,16,https://myanimelist.net/anime/25871,False,https://cdn.myanimelist.net/images/anime/1039/142627.jpg,"['Comedy', 'Slice of Life']","['animal protagonists', 'animals', 'anthropomorphic', 'anthropomorphism', 'cats', 'comedy', 'family friendly', 'kids', 'non-human protagonists', 'sanrio characters', 'short episodes', 'slice of life']"
11240,Elsword: Ain-ui Gieog Animation,,ONA,2016,6.09,1,https://myanimelist.net/anime/34766,False,https://cdn.myanimelist.net/images/anime/4/83834.jpg,"['Action', 'Fantasy']","['action', 'based on a video game', 'fantasy', 'korean animation', 'magic', 'short episodes', 'shorts', 'south korean production']"
11241,A Grandma's Goldfish,Baa-cha no Kingyo,MOVIE,2012,6.17,1,https://myanimelist.net/anime/37923,False,https://cdn.myanimelist.net/images/anime/1820/93031.jpg,['Slice of Life'],"['adventure', 'family friendly', 'independent anime', 'japanese production', 'original work', 'shorts', 'slice of life']"
11242,Yu-Gi-Oh! Card Game: The Chronicles PV,,SPECIAL,2024,7.32,1,https://myanimelist.net/anime/58018,False,https://cdn.myanimelist.net/images/anime/1344/141253.jpg,['Action'],"['action', 'advertisement', 'alternative world', 'animals', 'anthology', 'based on a card game', 'card battles', 'cute girls doing cute things', 'dragons', 'fantasy', 'gods', 'japanese production', 'magic', 'monster', 'no dialogue', 'primarily female cast', 'promotional', 'robots', 'samurai', 'strategy game', 'swordplay', 'vtuber']"
11243,Youkai Watch ♪,,TV,2021,6.46,98,https://myanimelist.net/anime/48365,False,https://cdn.myanimelist.net/images/anime/1682/118273.jpg,"['Comedy', 'Supernatural']","['based on a video game', 'comedy', 'demon', 'demons', 'family friendly', 'friendship', 'ghost', 'japanese production', 'kids', 'mythology', 'parody', 'supernatural', 'youkai']"
11244,Youkai Watch: Shadow Side,,TV,2018,6.98,49,https://myanimelist.net/anime/37324,False,https://cdn.myanimelist.net/images/anime/1730/140731.jpg,"['Comedy', 'Supernatural']","['based on a video game', 'comedy', 'demons', 'fantasy', 'game', 'ganbatte', 'ghost', 'japan', 'japanese mythology', 'japanese production', 'kids', 'mythology', 'shounen', 'supernatural', 'youkai']"
11245,Bakugan: Geogan Rising,,ONA,2021,6.11,26,https://myanimelist.net/anime/48555,False,https://cdn.myanimelist.net/images/anime/1945/113692.jpg,"['Action', 'Fantasy']","['action', 'comedy', 'family friendly', 'fantasy', 'game', 'ganbatte', 'japanese production', 'kids', 'proxy battle', 'proxy battles', 'strategy game']"
11246,Bakugan: Evolutions,,ONA,2022,6.63,26,https://myanimelist.net/anime/51263,False,https://cdn.myanimelist.net/images/anime/1905/121453.jpg,"['Action', 'Fantasy']","['action', 'comedy', 'family friendly', 'fantasy', 'ganbatte', 'japanese production', 'kids', 'proxy battle', 'proxy battles', 'strategy game']"
11247,Transformers 40th Anniversary Special Movie,,SPECIAL,2024,7.74,1,https://myanimelist.net/anime/59807,False,https://cdn.myanimelist.net/images/anime/1351/145437.jpg,['Action'],"['action', 'alien', 'aliens', 'cars', 'ensemble cast', 'mecha', 'no dialogue', 'real robots', 'robot', 'robots', 'sci-fi', 'science fiction', 'science-fiction', 'ships', 'shounen', 'super robot', 'swordplay', 'tanks', 'time manipulation']"
11248,Soulmate Adventure,Feng Ling Yu Xiu,ONA,2017,7.36,12,https://myanimelist.net/anime/36184,False,https://cdn.myanimelist.net/images/anime/1658/115791.jpg,"['Action', 'Adventure']","['action', 'adventure', 'amnesia', 'ancient china', 'baihe', 'chinese animation', 'chinese production', 'comedy', 'conspiracy', 'drama', 'female protagonist', 'gl', 'lgbtq+ themes', 'martial arts', 'new', 'romance', 'shoujo ai', 'shoujo-ai', 'swordplay', 'wuxia', 'yuri']"
11249,Mitaiken Horizon,,SPECIAL,2019,7.16,1,https://myanimelist.net/anime/40245,False,https://cdn.myanimelist.net/images/anime/1345/102565.jpg,"['Action', 'Adventure']","['cgi', 'cute girls doing cute things', 'dancing', 'female protagonist', 'idol', 'idols', 'idols (female)', 'indefinite', 'japanese production', 'music', 'new', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'the arts']"
11250,Utawarerumono: Itsuwari no Kamen Specials,,SPECIAL,2016,6.61,8,https://myanimelist.net/anime/33208,False,https://cdn.myanimelist.net/images/anime/5/79799.jpg,"['Comedy', 'Fantasy']","['based on a visual novel', 'chibi', 'chibi style', 'comedy', 'fantasy', 'kemonomimi', 'parody', 'short episodes']"
11251,Idol Memories,,TV,2016,5.22,12,https://myanimelist.net/anime/33572,False,https://cdn.myanimelist.net/images/anime/6/80935.jpg,"['Comedy', 'Fantasy']","['cute girls doing cute things', 'drama', 'female protagonist', 'idol', 'idols', 'idols (female)', 'japanese production', 'live-action imagery', 'music', 'new', 'original work', 'present', 'primarily female cast', 'the arts', 'tournaments', 'virtual reality']"
11252,Rain and Cappuccino,Ame to Cappuccino,SPECIAL,2019,6.85,1,https://myanimelist.net/anime/41180,False,https://cdn.myanimelist.net/images/anime/1863/105708.jpg,"['Comedy', 'Fantasy']","['cafe', 'cg-anime', 'full cgi', 'independent anime', 'music']"
11253,Rasen Sokou no Dystopia,,OVA,2015,5.33,2,https://myanimelist.net/anime/30543,False,https://cdn.myanimelist.net/images/anime/1129/104320.jpg,['Hentai'],"['adult audience only', 'hentai', 'magic', 'monster', 'present', 'twisted story']"
11254,Shinsei: Futanari Idol - Dekatama-kei!,,OVA,2016,6.2,2,https://myanimelist.net/anime/32239,False,https://cdn.myanimelist.net/images/anime/1344/104069.jpg,['Hentai'],"['adult audience only', 'hentai', 'idol', 'present']"
11255,Triangle Blue,,OVA,2009,5.89,2,https://myanimelist.net/anime/6694,False,https://cdn.myanimelist.net/images/anime/1674/119703.jpg,['Hentai'],"['adult audience only', 'erotica', 'harem', 'hentai', 'netorare', 'present']"
11256,Menage a Twins,Futago no Haha Seihonnou,OVA,2005,4.96,2,https://myanimelist.net/anime/3062,False,https://cdn.myanimelist.net/images/anime/1085/103961.jpg,['Hentai'],"['adult audience only', 'erotica', 'hentai', 'older woman, younger man', 'present']"
11257,Innocent Blue,,OVA,2005,5.73,2,https://myanimelist.net/anime/4356,False,https://cdn.myanimelist.net/images/anime/2/26271.jpg,['Hentai'],"['adult audience only', 'erotica', 'hentai', 'medic', 'present']"
11258,Kowaremono - Fragile Hearts,Kowaremono II,OVA,2001,5.48,2,https://myanimelist.net/anime/3529,False,https://cdn.myanimelist.net/images/anime/1894/114475.jpg,['Hentai'],"['action', 'adult audience only', 'erotica', 'hentai', 'maid', 'present', 'robots & android', 'science-fiction']"
11259,Slave Doll - Maid to Order,Kowaremono,OVA,2000,5.52,3,https://myanimelist.net/anime/3454,False,https://cdn.myanimelist.net/images/anime/10/41607.jpg,['Hentai'],"['adult audience only', 'erotica', 'hentai', 'magical girl', 'maid', 'present', 'robots & android', 'science-fiction']"
11260,Soushitsukyou,,OVA,2004,4.68,1,https://myanimelist.net/anime/5393,False,https://cdn.myanimelist.net/images/anime/9/11024.jpg,['Hentai'],"['adult audience only', 'erotica', 'hentai', 'present', 'supernatural drama']"
11261,Thick and Creamy Milk Pot,Asa kara Zusshiri Milk Pot,OVA,2011,5.36,2,https://myanimelist.net/anime/10697,False,https://cdn.myanimelist.net/images/anime/1489/103816.jpg,['Hentai'],"['adult audience only', 'erotica', 'futanari', 'hentai', 'present', 'school']"
11262,Double Duty Nurses,Tokubetsu Byoutou,OVA,2007,5.89,2,https://myanimelist.net/anime/3995,False,https://cdn.myanimelist.net/images/anime/1815/116638.jpg,['Hentai'],"['adult audience only', 'erotica', 'futanari', 'girls love', 'hentai', 'inkakuhidai', 'medic', 'nurses', 'present']"
11263,Inyouchuu Shoku,Inyouchuu Shoku: Ryoushokutou Taimaroku - Kanzenban,OVA,2010,5.51,1,https://myanimelist.net/anime/9287,False,https://cdn.myanimelist.net/images/anime/1618/104066.jpg,"['Fantasy', 'Horror', 'Supernatural', 'Hentai']","['adult audience only', 'dark fantasy', 'demon', 'fantasy', 'girls love', 'hentai', 'horror', 'mythology', 'supernatural']"
11264,Harem of the Hell Spawn,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,OVA,2017,4.29,1,https://myanimelist.net/anime/35780,False,https://cdn.myanimelist.net/images/anime/1288/108384.jpg,"['Supernatural', 'Hentai']","['adult audience only', 'demon', 'demons', 'erotica', 'hentai', 'mythology', 'supernatural']"
